CUS_CUST_ID_BUY,churn
279448187,0.0
49407078,1.0
47091391,0.0
44636834,0.0
151807626,0.0
363230529,0.0
3635914,1.0
386300497,1.0
189774388,1.0
140833235,1.0
32761897,1.0
404722567,0.0
92708271,0.0
22344393,1.0
67107360,1.0
153964806,1.0
215612154,0.0
214222545,1.0
193171013,0.0
208019666,1.0
319468970,1.0
136044763,1.0
42909577,1.0
35463848,1.0
436104920,0.0
223500793,0.0
147950694,1.0
82105649,0.0
78121410,1.0
77707414,0.0
297086841,1.0
98094292,0.0
198248216,0.0
221202335,0.0
189324420,0.0
301957743,1.0
21947790,1.0
442012523,1.0
240498491,0.0
41076993,1.0
28988636,1.0
214201581,0.0
216787767,0.0
340779377,1.0
245662463,0.0
405199476,1.0
70176670,1.0
190764786,0.0
161370788,1.0
419502725,1.0
74105628,1.0
244119710,1.0
16575433,1.0
109145679,1.0
355802481,1.0
183845945,1.0
131267564,1.0
194302111,1.0
276397818,1.0
442867027,0.0
62331383,1.0
168192767,0.0
304584875,0.0
189370323,1.0
82963884,0.0
70767506,1.0
179067991,1.0
437535759,0.0
61817854,0.0
15175058,0.0
19518517,1.0
167793026,0.0
89378759,1.0
90756212,1.0
386287344,0.0
177637844,0.0
380775322,1.0
79085134,1.0
98207729,1.0
16882371,0.0
223107046,0.0
286553879,0.0
284260315,1.0
37621356,1.0
74945898,0.0
24211517,1.0
442910768,1.0
115382635,1.0
336604373,0.0
339731599,1.0
25961351,1.0
316550476,1.0
90724707,1.0
98763716,1.0
392142745,1.0
134866536,1.0
20716179,1.0
166403293,1.0
24062493,1.0
356543115,0.0
61669585,0.0
39295433,1.0
7681081,1.0
315543602,1.0
170702506,0.0
437575729,1.0
57055827,1.0
3258824,0.0
257305931,1.0
97113928,1.0
426955672,1.0
54116291,0.0
104282815,1.0
59573028,1.0
150725161,1.0
193956307,1.0
83102325,1.0
434964419,0.0
333470661,1.0
441038096,0.0
279940998,0.0
292687079,0.0
122528028,0.0
336251919,0.0
259885284,1.0
394724016,1.0
185089731,0.0
44453329,1.0
403917392,0.0
89455839,1.0
185896048,0.0
190848821,0.0
256590297,1.0
47138882,0.0
38300019,1.0
210539456,1.0
8225690,1.0
447716088,0.0
159967254,0.0
166568002,1.0
219524306,1.0
201274521,1.0
42790651,0.0
52978625,0.0
443538474,0.0
86251939,1.0
322857902,1.0
80852643,1.0
140590184,1.0
400501052,0.0
302663057,1.0
356559492,0.0
385262160,0.0
231951497,0.0
131550890,1.0
147114481,0.0
135112014,0.0
24395350,0.0
85499374,1.0
79145515,1.0
203642494,0.0
173395443,1.0
159361675,1.0
74733677,1.0
130225944,1.0
9562605,1.0
77215804,0.0
41296960,1.0
194096805,0.0
98025122,1.0
399472503,0.0
282252729,1.0
419364976,0.0
181984710,1.0
158318179,0.0
268494945,1.0
74538018,0.0
191654097,0.0
244855593,1.0
70735738,1.0
77227001,0.0
141157181,1.0
343700439,1.0
64842773,1.0
32179831,0.0
58105014,1.0
307247899,0.0
292742179,1.0
438095092,0.0
62381692,0.0
97190705,1.0
444897289,1.0
263974869,0.0
322371924,1.0
361236544,1.0
410193193,0.0
326358973,1.0
215326708,1.0
137147250,1.0
24194469,1.0
362398333,1.0
76850809,1.0
252213718,0.0
303549760,0.0
393957400,1.0
82839675,1.0
245275768,1.0
41078463,0.0
71484793,1.0
218460275,1.0
370288217,1.0
445871045,1.0
235951291,0.0
191361189,1.0
173581970,1.0
86201308,1.0
231932428,1.0
395748281,1.0
415090746,0.0
203309025,1.0
31964165,0.0
279061597,1.0
134411571,1.0
251666297,0.0
276494331,1.0
90632697,1.0
31188211,1.0
357651907,0.0
144835378,1.0
135663818,1.0
34155889,1.0
360811065,0.0
57115087,0.0
36482733,0.0
237076946,1.0
56291743,0.0
293141268,1.0
232517024,1.0
114012600,1.0
104359489,1.0
397183183,0.0
378310977,1.0
75929991,1.0
348006605,1.0
365829298,0.0
272189513,1.0
115397090,1.0
291153584,0.0
15515133,0.0
113846059,1.0
183711315,0.0
130865842,1.0
47488400,1.0
409560290,1.0
161723408,1.0
31712180,0.0
289741463,1.0
77379388,1.0
164666372,1.0
171682441,0.0
24245043,0.0
278833939,1.0
425276478,1.0
307002911,1.0
404939581,0.0
165380597,1.0
177973025,1.0
440045540,1.0
216202580,0.0
238158820,1.0
161653933,0.0
79723461,1.0
142182407,1.0
420083567,1.0
268094182,1.0
233982411,0.0
444690517,0.0
444033853,0.0
78383406,0.0
173164790,1.0
224418143,1.0
34733879,1.0
28570945,1.0
201234982,0.0
114477355,1.0
352180362,0.0
424951428,0.0
17153278,1.0
392325232,1.0
337863392,1.0
356371640,1.0
426736559,1.0
380043721,1.0
149093008,0.0
238577611,1.0
205140080,0.0
173767353,0.0
153270521,1.0
188598182,0.0
43194756,0.0
118599381,0.0
282929129,0.0
59247921,0.0
444727629,0.0
401819024,0.0
32294412,1.0
288274713,1.0
202563680,1.0
204836850,1.0
314911145,0.0
262229765,0.0
170256370,1.0
58810963,1.0
7392924,1.0
306529001,1.0
142698220,0.0
102504658,1.0
139707580,1.0
78124182,1.0
432222725,1.0
185715658,1.0
339121511,0.0
265742868,0.0
166854569,0.0
376481533,1.0
85737,1.0
17366864,0.0
217305866,1.0
189415553,1.0
148879344,1.0
188473,1.0
280200241,0.0
28452980,1.0
250807532,1.0
430794595,0.0
102946857,1.0
159131203,0.0
64704660,0.0
122871899,1.0
129091887,1.0
179083100,1.0
305602126,1.0
291724743,1.0
145347725,1.0
201028658,1.0
271915733,0.0
132076533,1.0
82358507,1.0
258336455,1.0
29625985,1.0
66630024,1.0
50710288,0.0
203281760,1.0
211547409,0.0
179677751,0.0
385170741,0.0
48004482,1.0
354954583,0.0
226394430,1.0
405205714,0.0
10964490,1.0
130984930,1.0
359437957,0.0
181583356,1.0
8725456,1.0
144742819,1.0
76259157,1.0
423921676,0.0
326904520,1.0
175466489,1.0
266096405,0.0
214487332,1.0
69455105,0.0
13692501,0.0
206389206,1.0
119737983,1.0
338360077,1.0
19404712,1.0
183818699,1.0
78796670,1.0
68889187,1.0
83252592,1.0
90663529,1.0
72470827,0.0
179010750,1.0
155362062,1.0
209656831,1.0
443692760,0.0
142962847,1.0
351218842,0.0
183032732,1.0
154072127,1.0
251443127,1.0
302679308,1.0
372930382,0.0
163222275,1.0
280585586,0.0
169554095,0.0
308538768,1.0
385024899,0.0
13986025,0.0
429781788,1.0
208193688,1.0
144272766,1.0
159447811,0.0
382812577,0.0
328348228,0.0
443371483,0.0
426262163,0.0
33352672,0.0
42215698,1.0
407882423,0.0
182133959,1.0
114243358,1.0
353477435,1.0
46634245,1.0
397048637,0.0
215974190,0.0
181565288,0.0
66083278,1.0
81287321,1.0
184422667,1.0
226806918,1.0
365924101,0.0
63147307,1.0
233037100,1.0
63893571,1.0
38528388,1.0
230502956,0.0
168328171,0.0
131716247,1.0
212620084,0.0
203654038,1.0
84688878,1.0
78601190,1.0
445024455,0.0
290506100,1.0
150384226,1.0
39727291,1.0
319014800,1.0
339723075,1.0
56574945,1.0
104258774,0.0
281040856,1.0
331525435,1.0
80672604,1.0
240527611,1.0
159524872,0.0
75973324,1.0
96213561,0.0
397778280,0.0
57837390,0.0
146901673,0.0
30760980,1.0
216368734,0.0
101241338,1.0
190213569,1.0
376211585,1.0
146317136,0.0
222307070,1.0
59455185,1.0
231405420,1.0
396956608,0.0
7051602,0.0
287312133,0.0
203681585,1.0
424472218,0.0
42569807,0.0
402817166,0.0
315988352,0.0
99734332,1.0
229525734,1.0
326752987,1.0
389651564,1.0
2767809,1.0
140039560,0.0
197608684,0.0
214134512,1.0
395464713,0.0
99039763,0.0
23995039,1.0
198959978,1.0
184052555,1.0
72452717,1.0
139829789,1.0
176955202,1.0
200168341,1.0
116639370,1.0
220608706,0.0
155607437,0.0
155188526,0.0
129411265,1.0
30115860,1.0
24826722,1.0
212897130,0.0
404868554,0.0
60180607,0.0
137938315,1.0
166203373,1.0
256265981,1.0
183326092,1.0
4414274,1.0
50221717,0.0
432887888,1.0
353355674,1.0
380774851,0.0
48918326,0.0
187372445,1.0
53822382,1.0
294193187,1.0
123448133,1.0
329324266,0.0
135107366,1.0
179459435,1.0
238513884,1.0
224415066,0.0
243169261,1.0
160477786,1.0
347046959,0.0
139597361,1.0
143259980,1.0
21174854,1.0
442415511,1.0
46141373,0.0
394887661,0.0
131180797,1.0
310647622,0.0
139258243,1.0
240897683,1.0
426223722,0.0
238853166,0.0
61694423,1.0
191380395,1.0
194656094,1.0
190666393,1.0
410634702,1.0
233496288,1.0
12168245,1.0
174951595,1.0
320654291,1.0
190388756,1.0
320105848,0.0
400184240,0.0
20112228,1.0
75232852,0.0
49991941,0.0
94002812,1.0
224462517,1.0
447294565,1.0
205955348,1.0
444722693,0.0
64109439,1.0
75778725,1.0
9888366,1.0
420248867,0.0
187310899,1.0
228368349,1.0
235414678,1.0
117224576,1.0
242766197,1.0
221640948,1.0
21379464,1.0
115034257,0.0
331308139,1.0
309092919,1.0
320788471,1.0
78296414,1.0
58625172,1.0
205042013,1.0
397054734,0.0
416404354,1.0
140981872,0.0
201973395,1.0
410438305,0.0
282408727,0.0
9456771,1.0
127552093,1.0
215800574,0.0
278742562,1.0
65234747,1.0
435280636,0.0
109573360,1.0
301432079,0.0
59006929,1.0
399636697,1.0
24239108,0.0
51728393,1.0
143790004,1.0
247517351,0.0
124578255,1.0
201851184,1.0
378270071,0.0
319222064,1.0
223347691,1.0
345693444,0.0
30437055,1.0
286687161,1.0
307079665,1.0
251740340,0.0
74268230,1.0
438141096,1.0
80146654,1.0
48751783,1.0
58673378,1.0
201097479,1.0
346604392,0.0
435420650,0.0
413107529,1.0
447223214,0.0
183854734,1.0
388112054,1.0
234028495,1.0
326507389,1.0
37640402,0.0
251623023,1.0
199618064,1.0
327209645,1.0
161256411,1.0
209809588,1.0
259080109,1.0
201580790,0.0
75240171,1.0
216496489,1.0
333844996,1.0
151457616,1.0
380017985,0.0
27506895,1.0
80293558,1.0
400480416,1.0
203308823,0.0
18910391,1.0
199620655,0.0
115788942,1.0
130626501,1.0
384500030,0.0
421646590,1.0
293497087,1.0
154760906,1.0
186767760,0.0
108508370,1.0
132785681,1.0
402588572,1.0
123704869,1.0
152760296,1.0
429668673,0.0
84063050,0.0
116278756,1.0
311365500,1.0
429966296,0.0
443519367,0.0
386036011,1.0
233768844,0.0
23701313,1.0
414067581,0.0
312726519,1.0
183318628,1.0
12522840,1.0
66091760,0.0
4077968,1.0
81709412,1.0
436910318,0.0
94082502,1.0
139294297,1.0
421015845,1.0
307016186,1.0
231046442,1.0
59295534,1.0
114609737,0.0
94442134,0.0
80326777,1.0
387576417,1.0
85230547,0.0
104702029,0.0
150016417,1.0
47810369,0.0
224930227,0.0
18114617,1.0
77687043,1.0
273213494,1.0
25371943,1.0
271602778,1.0
173031041,0.0
148533923,1.0
184038424,1.0
194539639,1.0
435901145,1.0
2366762,1.0
155134282,1.0
154904403,1.0
444499403,0.0
193491207,1.0
60449413,0.0
350709982,0.0
281377364,0.0
206229395,0.0
55647132,1.0
5636017,1.0
266358359,1.0
205658463,0.0
406257509,1.0
98223658,1.0
153647914,0.0
185101555,1.0
349904748,1.0
243120994,1.0
253776106,0.0
94866595,1.0
212108616,1.0
234224055,1.0
133539857,0.0
24003073,1.0
207996233,1.0
15761833,1.0
114128348,0.0
30392151,1.0
58032984,1.0
404045534,1.0
443512330,0.0
211630647,0.0
374380410,0.0
127883440,0.0
296163720,1.0
407246296,1.0
291135068,0.0
335886041,1.0
216764563,1.0
186921455,0.0
332841956,1.0
308867200,1.0
169542734,1.0
332203812,1.0
19421413,1.0
441160650,0.0
89471663,1.0
376436913,0.0
396656459,0.0
135675261,1.0
207986710,0.0
267272365,1.0
151352455,0.0
99718403,0.0
15322795,1.0
416797466,1.0
170730036,1.0
28283850,1.0
149029367,0.0
405714145,1.0
56566539,1.0
83381243,0.0
340523703,1.0
440173415,0.0
168187955,0.0
58982274,1.0
401686556,1.0
324649109,1.0
155836338,0.0
138111462,1.0
29690871,0.0
381023898,0.0
115607349,1.0
427180529,1.0
229593470,1.0
394398907,1.0
274053579,1.0
59082564,1.0
193525543,1.0
266533281,1.0
287771378,1.0
290403894,1.0
181518567,0.0
220652790,1.0
394081712,1.0
377581450,1.0
52964919,0.0
59228177,1.0
63891098,1.0
240668942,0.0
377192759,1.0
447923495,1.0
48875277,0.0
90466217,1.0
188420217,1.0
59012002,1.0
411470686,0.0
446299292,0.0
192981994,1.0
182247863,1.0
26594172,1.0
206409539,0.0
219653607,1.0
331705512,0.0
438440078,0.0
119822956,0.0
429035337,0.0
388622439,1.0
390096552,1.0
51952421,0.0
138128506,1.0
52574762,0.0
326404283,1.0
421318888,1.0
391614471,0.0
56450896,1.0
60239316,1.0
435386081,1.0
315976255,1.0
211840645,1.0
105639403,1.0
396332425,0.0
149580841,1.0
427150982,1.0
238257539,0.0
413804012,1.0
195415324,1.0
38113393,1.0
212823287,1.0
118728476,1.0
150016760,1.0
384446009,0.0
172716698,0.0
201544568,1.0
264166181,1.0
339032904,0.0
276842278,0.0
395423454,0.0
192898674,0.0
119610571,1.0
240284392,1.0
411180975,1.0
138290807,1.0
143624893,0.0
165040722,1.0
32828091,1.0
25523127,0.0
159811803,1.0
250859709,1.0
6546147,1.0
237783074,1.0
194129063,1.0
113013680,1.0
49456199,1.0
144589736,0.0
287615580,1.0
65032804,1.0
130310831,1.0
55538991,0.0
141306632,1.0
13061798,1.0
59011594,1.0
118420234,1.0
144377494,1.0
306072974,1.0
434388017,1.0
345668751,0.0
49499919,1.0
384640223,0.0
217487838,1.0
63651107,1.0
435127210,0.0
295614848,1.0
145953363,1.0
232931365,0.0
223273072,0.0
315753739,1.0
79727232,1.0
331078153,0.0
24132500,0.0
168488468,1.0
85051278,0.0
233821759,1.0
163216710,0.0
217825549,1.0
165109259,1.0
394711963,0.0
1778919,0.0
210126251,1.0
7071176,0.0
10733957,0.0
447333656,0.0
114649888,1.0
274500752,1.0
188703707,1.0
431380533,0.0
90546639,1.0
25338745,0.0
414434530,1.0
390393235,1.0
376977442,0.0
207840435,1.0
161411488,1.0
63474900,0.0
125810800,1.0
77634366,1.0
165619139,1.0
435609108,1.0
235559153,1.0
118135928,0.0
251729204,0.0
19786749,1.0
65510077,0.0
377788489,0.0
98201794,1.0
242975352,1.0
204685683,0.0
136697707,1.0
73801090,1.0
85652840,0.0
245406337,1.0
173734967,1.0
316661404,1.0
120962210,0.0
175987930,1.0
189816188,0.0
327083619,0.0
131250228,1.0
162383940,1.0
64234643,0.0
209397237,1.0
58506141,1.0
17623350,0.0
230602851,1.0
232628608,1.0
210996230,0.0
117437628,1.0
104341846,1.0
419295415,0.0
355914326,0.0
23906514,1.0
403218787,0.0
265583625,0.0
162346887,1.0
178867678,1.0
274461314,1.0
24630857,0.0
163838658,1.0
241244953,1.0
208100656,1.0
173190951,1.0
163923572,1.0
136103119,1.0
113552251,0.0
94305546,0.0
82377814,1.0
300677592,1.0
241574325,1.0
154367361,0.0
376501067,0.0
228576608,1.0
178900569,1.0
442182162,1.0
77835838,1.0
138413792,0.0
391857028,0.0
396869774,1.0
317042467,1.0
383548397,1.0
440971574,1.0
399822709,0.0
435939599,1.0
18149565,1.0
130235320,0.0
32864953,1.0
59532566,0.0
269307784,0.0
277585482,0.0
104792893,1.0
34201073,1.0
233549586,1.0
98828436,1.0
356747275,1.0
366411482,0.0
295338210,1.0
132942939,1.0
321988348,0.0
256871865,1.0
76277770,0.0
80336073,0.0
367058703,0.0
136749829,1.0
241894866,1.0
177983993,1.0
42699026,1.0
353267414,1.0
229937013,1.0
163747100,0.0
98380346,1.0
58116020,1.0
17259087,1.0
110023446,1.0
226785031,0.0
67268063,0.0
154455209,1.0
76790691,1.0
200017601,0.0
194167948,0.0
153726828,1.0
385796159,0.0
297417269,1.0
395230712,0.0
160373580,1.0
232134062,0.0
81238232,1.0
7958468,1.0
395713817,1.0
294339658,0.0
42235169,1.0
73860024,0.0
308916504,0.0
216044193,1.0
228603444,0.0
266357314,1.0
57993222,0.0
109671585,1.0
222767127,1.0
391762982,0.0
71015043,0.0
92357302,0.0
63939346,0.0
129538101,0.0
26524794,1.0
5537437,1.0
172859907,1.0
3029435,1.0
322887327,1.0
378528349,0.0
92097,0.0
313888691,1.0
129536772,1.0
79857248,1.0
40363313,1.0
75085128,0.0
52242267,0.0
426086236,1.0
53204685,1.0
270657078,1.0
238995050,1.0
180472768,0.0
19045892,1.0
41125809,1.0
167814167,1.0
390079138,0.0
35030638,1.0
64060781,1.0
32537930,0.0
76772909,1.0
321418741,1.0
72693707,0.0
38257643,0.0
25491395,1.0
387398168,1.0
52014939,1.0
280031128,1.0
96603842,1.0
360244573,0.0
386641691,1.0
90085558,1.0
123309200,1.0
329175139,1.0
224172684,1.0
268148868,1.0
38512949,0.0
188087135,0.0
434540162,1.0
105007051,0.0
214626381,0.0
84522415,1.0
290887424,1.0
20680119,1.0
190371176,1.0
244871232,1.0
52213862,1.0
205713599,0.0
317748376,1.0
230739170,1.0
20586704,1.0
44475368,1.0
267246669,1.0
391513834,1.0
24099645,0.0
156256345,0.0
276847599,1.0
321863548,1.0
183428048,0.0
97197286,1.0
45806798,0.0
168919695,1.0
381060989,0.0
400814695,0.0
65285723,1.0
239753079,0.0
32399510,1.0
90062924,0.0
356852602,1.0
38136740,1.0
95961393,1.0
241082574,1.0
140227612,0.0
273163429,1.0
91186947,1.0
441838699,0.0
444981198,0.0
341573107,0.0
35621537,1.0
66244799,0.0
314390783,1.0
75774742,1.0
96245535,0.0
183904995,1.0
206320644,0.0
53958533,1.0
68583160,1.0
421302513,0.0
19096647,1.0
168331877,1.0
141129220,0.0
430534572,0.0
305913222,1.0
193665982,1.0
142835355,1.0
243487922,1.0
380925728,1.0
133302817,1.0
39975766,1.0
242069317,0.0
93860697,1.0
108611140,1.0
429187259,0.0
14525,1.0
149140703,0.0
259084837,0.0
335919710,0.0
82009698,1.0
319296368,0.0
144121902,1.0
94458650,1.0
52798723,1.0
229588841,1.0
226632846,0.0
248117750,1.0
59433380,1.0
109706922,0.0
444445910,0.0
57964651,1.0
115673053,0.0
216248195,1.0
303791789,1.0
183638595,1.0
90494355,0.0
168149228,0.0
160012377,1.0
46137514,1.0
314732347,0.0
267731629,1.0
36524245,0.0
236080043,1.0
144958746,0.0
94120550,1.0
163848345,1.0
330428814,1.0
125101324,0.0
2144730,1.0
437890129,0.0
23505627,0.0
50971443,1.0
168888680,0.0
61697538,1.0
362589363,1.0
340162088,1.0
73539256,0.0
59388293,1.0
400165070,1.0
425308530,0.0
175288282,0.0
149275434,1.0
217521162,1.0
283162388,1.0
44360743,1.0
32915138,1.0
126967,1.0
343734855,1.0
187792984,0.0
128121471,1.0
143431186,1.0
68850071,1.0
48167143,1.0
53140838,1.0
187462489,0.0
97626721,1.0
201501727,1.0
2506606,0.0
443934072,0.0
216033791,1.0
444111196,0.0
8671086,0.0
276426974,1.0
375943019,0.0
316185475,1.0
405881601,1.0
101331487,0.0
184970086,0.0
44338414,1.0
127873507,0.0
269665273,1.0
30972867,1.0
372700949,0.0
264303175,0.0
242266385,0.0
196339629,1.0
82679189,1.0
44859226,0.0
380116271,0.0
290034106,0.0
52493497,1.0
373298595,1.0
93979949,1.0
430561938,1.0
101440217,0.0
44034553,1.0
76602250,1.0
79787001,1.0
157860926,1.0
66114430,1.0
325007618,0.0
158914008,1.0
438286547,0.0
90131787,1.0
8354074,1.0
143373108,0.0
159537245,0.0
404521112,1.0
143156731,1.0
274709892,1.0
65347919,0.0
148121942,1.0
443580947,1.0
373974322,1.0
153763002,1.0
131508390,1.0
52051256,0.0
396636122,0.0
198082365,0.0
58832960,1.0
132704761,1.0
152755316,1.0
234759930,0.0
81374204,1.0
184379557,1.0
243596818,0.0
66554814,1.0
172351354,1.0
246668883,1.0
9663297,1.0
346433853,0.0
6979332,1.0
184411632,1.0
414472786,1.0
325132193,1.0
437966109,1.0
398168086,0.0
379296780,1.0
285432277,0.0
91780067,1.0
298993891,0.0
101224776,1.0
399360791,1.0
67135782,0.0
86595865,1.0
410616975,1.0
349565096,1.0
185236017,0.0
243516962,0.0
227581297,1.0
387036540,0.0
375213214,0.0
133669751,0.0
133020736,0.0
438661107,1.0
176421277,1.0
316529914,1.0
94233728,1.0
414823263,0.0
60863487,1.0
293798393,1.0
257264653,0.0
290935348,1.0
67382545,1.0
71873705,1.0
43717747,1.0
181925793,1.0
28102438,1.0
400067350,1.0
246916052,0.0
348486135,1.0
3953900,0.0
149262361,0.0
79108071,1.0
420743895,1.0
90220228,1.0
57736467,0.0
154545566,0.0
82609998,1.0
447005527,0.0
214247478,0.0
32705651,1.0
315934939,0.0
24885286,0.0
190201434,1.0
94300877,1.0
397846670,1.0
137710758,0.0
66893669,1.0
83247511,1.0
405148166,0.0
23449364,1.0
289204337,0.0
62789955,1.0
40688668,1.0
205405088,1.0
423298883,1.0
420982096,0.0
385725704,1.0
153539590,0.0
187489571,1.0
114784798,1.0
25278949,0.0
132644361,1.0
239825797,0.0
17322162,1.0
86644235,1.0
237955081,1.0
418799096,0.0
92849095,1.0
292341433,1.0
331504551,1.0
149529249,0.0
83517499,1.0
216974860,1.0
57652779,1.0
4233983,1.0
147493769,0.0
289278685,0.0
271330765,0.0
220032550,1.0
388315356,0.0
134021818,0.0
436168252,0.0
78388563,0.0
141105160,1.0
328543599,1.0
357557470,1.0
179082650,0.0
113876258,1.0
402443563,1.0
80799417,1.0
75067754,0.0
129334976,1.0
191652482,0.0
188007504,1.0
155904257,1.0
434859479,1.0
126674236,1.0
108406795,1.0
1463537,1.0
135444093,1.0
70980499,0.0
2315267,1.0
264457358,1.0
114146368,0.0
51602184,1.0
317057803,0.0
53906554,0.0
417674972,1.0
346964327,0.0
56110802,1.0
237045702,1.0
297975742,1.0
52760244,1.0
327179032,1.0
187482555,1.0
396448274,0.0
1701265,1.0
290488989,1.0
175749117,1.0
98367416,1.0
47036861,1.0
276742684,0.0
404485836,1.0
263668026,1.0
35885979,0.0
395168823,0.0
172611718,0.0
336928008,1.0
226866010,1.0
405344113,0.0
399417605,0.0
9949559,0.0
174481698,1.0
311566762,1.0
6691009,1.0
423062928,0.0
417684697,0.0
18970074,1.0
34582487,1.0
131955052,1.0
447024287,1.0
49960493,1.0
125628658,1.0
21572105,1.0
415011702,0.0
392139111,1.0
386746972,1.0
330744133,1.0
271821475,1.0
149274290,0.0
60372819,1.0
209401988,1.0
216382575,1.0
66847093,1.0
144776911,1.0
164040435,1.0
356803151,1.0
194750670,0.0
140053199,1.0
35993527,1.0
156758679,0.0
115328284,1.0
156109954,1.0
374989005,1.0
199211835,0.0
52125015,1.0
94003237,1.0
307097546,1.0
141937028,1.0
390441584,1.0
34329339,1.0
213545020,0.0
198565022,1.0
170085810,1.0
269850431,0.0
358890837,1.0
102195186,1.0
34805819,1.0
83198876,0.0
393503880,0.0
395750666,1.0
43395919,1.0
207048047,0.0
29091162,1.0
239670186,0.0
194096620,1.0
36009902,1.0
240599713,0.0
127567198,1.0
292847784,1.0
254365836,0.0
198421382,1.0
379368762,1.0
169996370,1.0
5719495,1.0
59545069,1.0
172200616,1.0
179725055,1.0
274305032,1.0
97985579,1.0
171417667,1.0
91069897,1.0
120073795,1.0
167716838,1.0
109709696,1.0
397448048,0.0
184499602,0.0
442497420,1.0
387547009,0.0
181002245,1.0
284372059,0.0
374371779,0.0
324760977,1.0
447056629,0.0
398181914,0.0
232263775,1.0
162015172,0.0
198863642,1.0
79573331,1.0
301224443,1.0
148683557,1.0
128869977,0.0
111674746,1.0
142041028,1.0
416327596,1.0
95453063,0.0
178997473,1.0
432391138,1.0
98924074,0.0
147628744,1.0
214274600,1.0
145732149,0.0
271489394,1.0
391064314,0.0
129263522,0.0
313094162,0.0
40698006,0.0
65793199,1.0
291645352,1.0
423775666,1.0
208295993,1.0
119502657,1.0
1672675,1.0
181506415,0.0
392499292,0.0
431759028,1.0
154538222,1.0
401907459,0.0
442106874,0.0
77127483,1.0
8453056,1.0
45605162,1.0
237180250,0.0
234519325,1.0
94223389,0.0
80654513,1.0
193615633,1.0
195727076,1.0
335343861,0.0
74548292,1.0
75680246,1.0
438337426,1.0
101333241,1.0
94660042,1.0
170673384,1.0
98083541,1.0
208242809,1.0
166302006,0.0
304605875,1.0
143273802,1.0
398152672,0.0
448023146,0.0
117351368,0.0
69946728,1.0
142389829,0.0
17803021,1.0
62041590,1.0
70293413,0.0
399820343,0.0
188127084,0.0
168891740,1.0
322062084,1.0
212847227,1.0
422444970,1.0
430837291,0.0
270618065,0.0
87078055,0.0
9645311,1.0
19537172,0.0
150277225,0.0
20968993,0.0
402123979,1.0
169535188,1.0
240383393,1.0
99304651,0.0
214438798,1.0
34737955,0.0
436468197,1.0
96088780,1.0
439206488,1.0
48050175,0.0
141201879,0.0
136586407,1.0
447557129,0.0
96751377,1.0
247040709,1.0
423769386,0.0
379480308,1.0
191571976,1.0
241187039,1.0
96853011,1.0
233107919,1.0
30294471,0.0
327589564,1.0
44655613,0.0
385512751,0.0
146181528,0.0
447356391,1.0
9242264,0.0
262446895,0.0
116396824,0.0
161082076,1.0
393794281,0.0
135987598,1.0
63218105,1.0
208304721,1.0
75132764,1.0
2819315,0.0
362357913,0.0
377001138,1.0
186132853,1.0
223620529,1.0
295448654,0.0
223514411,1.0
309417759,0.0
27215350,0.0
141978136,1.0
430660699,1.0
415433265,1.0
177367810,1.0
388363688,0.0
97183216,0.0
409660900,0.0
51598047,0.0
118955907,1.0
73655452,0.0
61591624,0.0
386287256,0.0
222642575,1.0
214072394,0.0
420603986,0.0
102224634,1.0
200181978,1.0
136567262,1.0
27875230,1.0
37467516,0.0
71069670,0.0
150558963,0.0
428329287,0.0
150727071,1.0
128058135,0.0
57581630,1.0
97517459,1.0
141680801,1.0
185305351,1.0
19315411,1.0
287991404,1.0
225526342,1.0
228781058,1.0
204699202,1.0
86198610,1.0
118161153,0.0
15405299,0.0
146335650,0.0
267705121,1.0
188502153,1.0
428099797,1.0
140472131,1.0
91368536,1.0
109625356,1.0
269446122,1.0
171201269,1.0
140561184,1.0
270665785,1.0
186138197,1.0
118344662,1.0
68833086,1.0
208692106,1.0
256536232,1.0
202739864,0.0
44041365,0.0
374715793,0.0
137136867,1.0
438421602,1.0
327481892,1.0
137761227,1.0
309958044,1.0
98642546,1.0
155412203,0.0
204997088,1.0
173549197,1.0
33108332,1.0
48823334,0.0
189858745,0.0
150758212,1.0
34007923,1.0
241750307,1.0
247704688,1.0
215249477,1.0
278302767,1.0
57344636,0.0
127037416,1.0
394927318,0.0
381034885,1.0
421811903,1.0
133880826,0.0
406037275,0.0
169173657,1.0
188508780,1.0
96115780,1.0
59916914,1.0
68701884,1.0
284964731,0.0
51395,1.0
8284191,0.0
199647384,1.0
336469373,1.0
66201973,1.0
148685250,1.0
193220723,0.0
28692212,1.0
57820807,1.0
355122468,1.0
222159977,1.0
104968061,1.0
321541377,1.0
437868860,0.0
295995583,1.0
67116839,1.0
197192217,0.0
302484215,1.0
29906392,1.0
234517043,1.0
265990668,1.0
90178809,1.0
142859394,1.0
207029510,1.0
93154666,1.0
265072357,1.0
214553684,1.0
298878353,1.0
76964429,1.0
78148305,1.0
177538082,0.0
233547384,1.0
171223537,0.0
432361427,1.0
73182093,0.0
444701828,0.0
299745703,0.0
391332813,0.0
150430718,1.0
79411543,1.0
419194681,1.0
269146421,1.0
411561796,0.0
39450365,1.0
61993590,1.0
3414698,1.0
401409384,1.0
371105300,0.0
133751153,1.0
401411607,1.0
282243795,1.0
404806436,0.0
12037449,1.0
431240704,0.0
319605327,0.0
205396770,0.0
56237026,0.0
85421493,1.0
352946240,1.0
205138545,0.0
442879646,0.0
