CUS_CUST_ID_BUY,PLATA_CUENTA_1,PLATA_CUENTA_2,INVERSION
40005814.0,5.23,5.23,eligible
37419762.0,0.0,0.0,eligible
41185605.0,0.0,0.0,warmup
40573200.0,5183.72,5643.71,warmup
38428869.0,616.18,8.74,warmup
38539839.0,0.0,0.0,warmup
39890443.0,0.0,0.0,eligible
41320435.0,0.0,0.0,eligible
38422351.0,3800.0,4660.21,warmup
39226986.0,148.0,0.0,warmup
37573855.0,5017.26,17.26,warmup
42412369.0,31747.36,32258.97,investing
41252686.0,97.0,0.0,eligible
38748541.0,502.59,0.0,investing
41048219.0,9962.42,8293.62,investing
37566708.0,0.0,0.0,eligible
38300314.0,0.0,0.0,eligible
39010408.0,0.0,0.0,pending
40651753.0,0.0,0.0,warmup
38452730.0,101.68,226.67,warmup
41501725.0,4760.01,0.0,warmup
39342603.0,0.0,0.0,eligible
41163646.0,0.0,0.0,eligible
39538409.0,0.0,0.0,eligible
37640402.0,0.0,0.0,warmup
42909577.0,1672.29,0.0,eligible
40305683.0,0.0,0.0,eligible
42498275.0,0.0,0.0,eligible
38075320.0,103.33,0.0,investing
40646596.0,0.0,0.0,eligible
41819982.0,0.0,0.0,pending
38113393.0,3034.11,0.0,warmup
39441829.0,0.0,0.0,eligible
39716023.0,0.0,0.0,warmup
36750358.0,0.0,0.0,eligible
39609590.0,0.0,0.0,eligible
38380573.0,0.0,0.0,pending
40880864.0,3486.67,3486.67,pending
38746955.0,0.0,0.0,warmup
40623142.0,0.0,0.0,eligible
39357991.0,0.0,0.0,investing
41830543.0,0.0,0.0,warmup
41549648.0,0.0,0.0,eligible
39268889.0,0.0,0.0,warmup
40628034.0,850.0,850.0,eligible
40615447.0,500.0,0.0,pending
41742175.0,8031.53,0.0,investing
39613092.0,0.0,1350.0,eligible
38960544.0,400.0,0.0,warmup
39440004.0,110636.0,1618.27,investing
41281018.0,0.0,0.0,warmup
38703345.0,720.0,0.0,eligible
39733039.0,225.52,216.67,investing
42064395.0,0.0,0.0,eligible
43104276.0,0.0,0.0,eligible
39766355.0,0.0,0.0,eligible
39038859.0,0.0,0.0,pending
41479272.0,18896.78,16468.78,warmup
41568115.0,14000.0,6300.0,pending
41160894.0,0.0,0.0,eligible
40491678.0,2338.0,1848.0,warmup
40099224.0,0.0,0.0,warmup
42133618.0,0.0,0.0,warmup
39182187.0,0.0,0.0,eligible
41195206.0,16333.02,2900.0,eligible
41519120.0,1979.51,2419.62,warmup
39386892.0,14500.0,7000.0,pending
40278044.0,452.42,434.67,investing
38539567.0,100.6,100.6,eligible
40487086.0,5021.43,3556.68,investing
38674472.0,20.0,0.0,warmup
44747581.0,18940.91,14968.3,investing
40753961.0,2692.38,623.14,eligible
39314674.0,0.0,0.0,pending
40449762.0,0.0,0.0,eligible
39929000.0,5659.28,2306.96,warmup
38489198.0,20375.82,20000.0,warmup
40819095.0,0.0,0.0,eligible
38455542.0,0.0,0.0,eligible
39955951.0,0.0,0.0,eligible
39450365.0,0.0,0.0,warmup
42011089.0,0.0,0.0,eligible
40835138.0,0.01,1.89,investing
40688668.0,0.0,0.0,warmup
40669366.0,39275.62,36226.05,investing
37842008.0,0.0,2313.73,warmup
42561027.0,0.0,0.0,eligible
41504452.0,434.0,,eligible
39138425.0,24.0,0.0,eligible
40363313.0,4481.82,5771.29,investing
40804977.0,15062.29,8198.66,investing
40832852.0,0.0,0.0,eligible
42108087.0,60064.23,5846.94,investing
40654215.0,60446.3,74306.84,investing
37331298.0,0.0,0.0,warmup
43920942.0,0.0,0.0,warmup
41928305.0,0.0,0.0,pending
42431331.0,6122.23,5689.42,eligible
39870924.0,0.0,0.0,eligible
41910301.0,0.0,0.0,eligible
41133861.0,0.0,0.0,warmup
39803380.0,0.0,0.0,eligible
41409320.0,1469.8,251.8,pending
41232569.0,0.0,0.0,eligible
41062731.0,26364.02,25531.25,investing
40597326.0,0.0,0.0,eligible
44297188.0,0.0,0.0,eligible
39711842.0,0.0,0.0,eligible
41546919.0,0.0,0.0,eligible
40946994.0,0.0,0.0,eligible
43991983.0,1600.0,1400.0,eligible
41599851.0,0.0,0.0,pending
39789895.0,0.0,0.0,eligible
41962721.0,0.0,0.0,warmup
43425816.0,129.67,27.98,investing
42741705.0,1.74,1.74,eligible
42847027.0,0.0,0.0,eligible
37091607.0,859.61,1740.0,eligible
39149567.0,0.0,0.0,pending
42743680.0,0.0,0.0,eligible
41941931.0,0.0,0.0,eligible
41173141.0,0.0,0.0,warmup
41115130.0,0.0,0.0,warmup
40362024.0,0.0,0.0,eligible
39927039.0,0.0,0.0,eligible
40692667.0,0.0,0.0,eligible
42572049.0,90.0,190.0,pending
44024729.0,0.0,0.0,eligible
39083580.0,0.0,0.0,eligible
42457020.0,1658.7,550.29,warmup
43031936.0,0.0,0.0,warmup
40997485.0,0.0,0.0,warmup
43034261.0,0.0,0.0,eligible
39045782.0,0.0,0.0,eligible
44292154.0,125712.6,87758.12,eligible
40354119.0,0.0,0.0,eligible
39678081.0,0.0,0.0,eligible
41927738.0,0.0,0.0,eligible
45066916.0,0.0,0.0,eligible
39439926.0,0.0,0.0,eligible
38712909.0,0.0,0.0,eligible
40538356.0,836.12,836.12,investing
40066250.0,0.0,0.0,eligible
41336144.0,0.0,0.0,pending
39497100.0,0.0,,eligible
42461509.0,0.0,0.0,eligible
41878797.0,1055.71,15922.1,pending
40714340.0,0.0,0.0,eligible
43166839.0,0.0,0.0,eligible
42863814.0,1368.4,0.0,eligible
41065636.0,5422.38,783.0,warmup
40462645.0,322.87,491.87,eligible
39027724.0,9203.43,0.0,warmup
41076479.0,0.0,0.0,eligible
38735485.0,0.0,0.0,eligible
41364146.0,9707.19,4127.86,investing
39304931.0,0.41,0.41,warmup
43980297.0,14419.17,13576.53,disabled
37068051.0,0.0,0.0,eligible
43253666.0,200.0,0.0,eligible
42668708.0,0.0,0.0,eligible
42745831.0,3845.66,10910.35,investing
41907950.0,0.0,0.0,eligible
42209911.0,0.0,0.0,eligible
40154296.0,40502.28,43.0,pending
40006357.0,0.0,0.0,warmup
42910804.0,0.0,0.0,warmup
39073134.0,0.0,0.0,warmup
40201212.0,0.0,0.0,eligible
41969920.0,1295.0,652.5,pending
42073112.0,0.0,0.0,eligible
39835736.0,0.0,0.0,eligible
39181349.0,0.0,0.0,eligible
39480777.0,0.0,0.0,pending
42824654.0,0.0,0.0,eligible
40727936.0,0.0,0.0,pending
42802591.0,509.0,0.0,eligible
41321762.0,0.0,0.0,warmup
41054050.0,800.0,0.0,warmup
38096658.0,602.86,2.86,warmup
41560883.0,0.0,0.0,eligible
42124683.0,0.0,0.0,eligible
42617993.0,0.0,0.0,eligible
41962849.0,0.0,0.0,eligible
41895330.0,0.0,0.0,warmup
40589509.0,0.0,0.0,warmup
42497815.0,0.01,0.0,eligible
40612123.0,20273.67,13482.0,eligible
43251764.0,95.17,6058.92,warmup
42975066.0,100.0,100.0,pending
41101096.0,1100.39,611.0,investing
38148692.0,0.0,0.0,eligible
39474279.0,0.0,0.0,warmup
42442571.0,1126.55,813.02,investing
39750145.0,360.0,0.0,eligible
44405107.0,0.0,0.0,eligible
40408525.0,9168.41,18111.9,pending
41991924.0,0.0,0.0,eligible
39049389.0,0.0,0.0,eligible
41031036.0,0.0,0.0,eligible
42929115.0,0.0,0.0,eligible
41296960.0,0.0,0.0,eligible
41172091.0,268.88,268.88,warmup
41255304.0,279.92,229.5,investing
42238419.0,0.0,0.0,disabled
41076993.0,0.0,0.0,eligible
40003693.0,0.0,0.0,eligible
38724121.0,18939.85,7444.27,investing
41006230.0,0.0,0.0,eligible
44298989.0,0.0,0.0,warmup
42152670.0,0.0,0.0,eligible
41033323.0,0.0,0.0,eligible
40850553.0,0.0,0.0,eligible
43006256.0,0.0,0.0,eligible
40372554.0,0.0,0.0,pending
41067430.0,0.0,0.0,eligible
40813376.0,0.0,0.0,eligible
41663935.0,629.99,629.99,eligible
44705901.0,0.0,5.0,warmup
38026419.0,78.31,40540.63,investing
41917487.0,1273.0,130.5,eligible
42384841.0,0.0,0.0,eligible
41498452.0,0.73,0.73,warmup
42821955.0,19854.28,0.0,warmup
39572688.0,0.0,0.0,eligible
38837603.0,0.0,0.0,eligible
41293691.0,0.0,0.0,eligible
39647690.0,0.0,,eligible
41912141.0,0.0,0.0,eligible
42657201.0,1567.68,2318.75,investing
39701568.0,0.0,0.0,eligible
42083636.0,0.0,0.0,warmup
44707688.0,34.1,32.8,investing
39762520.0,0.0,0.0,eligible
38820052.0,0.0,0.0,warmup
45903504.0,0.0,0.0,eligible
40854277.0,780.03,130.0,warmup
40502411.0,1042.45,123.29,warmup
42914772.0,4943.63,3810.6,warmup
42719334.0,2105.0,515.0,pending
40765465.0,0.0,0.0,pending
44566914.0,0.0,0.0,eligible
41178724.0,26416.59,1039.09,investing
40552126.0,0.0,0.0,eligible
41273257.0,0.0,0.0,pending
41643312.0,0.0,0.0,eligible
42828254.0,0.0,0.0,eligible
41353031.0,886.06,574.04,eligible
39295433.0,0.0,0.0,eligible
39420748.0,3309.17,3142.93,warmup
41350153.0,0.0,0.0,eligible
43878427.0,0.0,0.0,eligible
42764570.0,538.39,1114.25,investing
40942608.0,872.31,3225.02,eligible
42608803.0,0.0,0.0,eligible
38725113.0,0.0,0.0,eligible
43381861.0,0.0,0.0,eligible
42457986.0,0.0,0.0,eligible
42491978.0,68.15,400.78,investing
43823006.0,0.0,0.0,warmup
42896654.0,4.81,4.62,investing
43059900.0,0.0,0.0,eligible
41668518.0,0.0,0.0,eligible
42819089.0,1200.0,60.79,warmup
40844108.0,0.0,0.0,warmup
43433530.0,0.0,0.0,eligible
40508666.0,6688.25,7840.6,investing
46433638.0,625.0,0.0,warmup
43102447.0,0.0,0.0,eligible
43436437.0,0.0,0.0,eligible
42643892.0,0.0,0.0,eligible
41089160.0,2080.2,2418.15,eligible
45092822.0,108.25,250.0,pending
44840031.0,0.0,0.0,warmup
40399961.0,0.0,0.0,warmup
42461408.0,0.0,0.0,pending
39927594.0,18468.18,15717.58,investing
42389945.0,0.0,0.0,eligible
42748003.0,0.0,0.0,warmup
41547460.0,0.0,0.0,warmup
43708762.0,0.0,0.0,warmup
42610298.0,0.0,0.0,warmup
39427932.0,0.0,0.0,warmup
40770082.0,0.0,35.0,eligible
42070079.0,13288.17,13288.17,warmup
40458181.0,31979.7,33992.69,pending
44163068.0,0.0,0.0,eligible
41904370.0,0.0,0.0,eligible
40144164.0,5.77,5.77,warmup
43802220.0,0.0,0.0,warmup
40592680.0,0.0,0.0,eligible
42281971.0,0.0,0.0,eligible
42984984.0,0.0,0.0,pending
41842020.0,468.5,0.0,eligible
40642778.0,11.98,11.98,warmup
42790651.0,0.0,0.0,warmup
41999126.0,0.0,0.0,eligible
37932832.0,2359.37,4760.46,pending
39185178.0,5327.89,0.0,investing
41411050.0,1677.83,1058.03,investing
41816878.0,356.2,356.2,pending
40627135.0,0.0,0.0,eligible
44126948.0,0.0,0.0,warmup
40183058.0,14.72,14.55,investing
40290302.0,3001.0,3001.0,eligible
40610912.0,0.0,0.0,eligible
41873998.0,0.0,0.0,eligible
44256727.0,0.0,0.0,warmup
39322977.0,0.0,0.0,pending
41995741.0,4364.58,0.0,warmup
41467758.0,0.0,0.0,warmup
42914577.0,0.0,0.0,eligible
40558938.0,0.0,0.0,eligible
43252976.0,0.0,0.0,pending
43370564.0,0.0,1800.0,eligible
42569807.0,0.0,0.0,eligible
40683912.0,10111.37,0.0,investing
43693426.0,0.0,0.0,eligible
41235311.0,4981.45,1188.73,warmup
43743116.0,0.0,0.0,pending
42980084.0,0.0,0.0,warmup
39289423.0,0.0,0.0,eligible
43317173.0,0.0,1500.0,eligible
43007115.0,7472.24,1833.73,investing
42989149.0,0.0,0.0,eligible
42503071.0,15182.08,10401.01,warmup
42803287.0,0.0,0.0,eligible
40500296.0,58717.03,41957.25,investing
41981140.0,0.0,0.0,eligible
42336936.0,0.0,0.0,eligible
41987907.0,0.01,0.01,pending
42595698.0,0.0,0.0,eligible
43438400.0,6388.9,0.0,investing
42348459.0,9698.5,24783.06,pending
42095557.0,0.0,0.0,pending
44530502.0,0.0,0.0,eligible
41793583.0,0.0,0.0,eligible
40242112.0,4847.47,819.47,investing
41652052.0,0.0,0.0,warmup
41388508.0,215.29,221.53,investing
41443410.0,0.0,0.0,warmup
43055773.0,530.23,22.2,warmup
42144964.0,0.0,0.0,eligible
40562112.0,1912.32,2168.7,investing
39656796.0,0.0,0.0,eligible
43821555.0,61.65,61.49,investing
44607978.0,1029.67,1029.67,investing
39139811.0,8.38,48.38,pending
45473251.0,0.0,0.0,eligible
40967609.0,0.0,0.0,eligible
43334741.0,0.0,0.0,warmup
41238399.0,0.0,0.0,eligible
40576148.0,0.0,0.0,eligible
41427351.0,958.7,0.9,pending
44127516.0,0.0,0.0,eligible
39998640.0,0.0,0.0,investing
42812700.0,0.0,32.01,eligible
41826077.0,254.45,183.95,pending
39994663.0,0.0,0.0,eligible
43430888.0,19680.3,6232.68,investing
43359606.0,0.0,0.0,eligible
40543719.0,1.24,100.93,investing
44699079.0,1300.0,0.0,warmup
39115072.0,0.0,0.0,warmup
43499652.0,0.0,0.0,eligible
41141867.0,0.0,0.0,eligible
39398708.0,0.0,0.0,warmup
43759787.0,0.0,0.0,eligible
40910805.0,51.32,51.32,warmup
42221088.0,5515.34,4026.82,investing
40377178.0,0.0,0.01,investing
43043074.0,0.0,0.0,eligible
43022365.0,0.0,0.0,eligible
45107326.0,439.0,79.0,warmup
42830537.0,6916.15,4562.9,investing
41078463.0,0.0,0.0,eligible
41918416.0,87763.25,84320.56,investing
42521749.0,1411.88,4467.13,warmup
44748851.0,0.0,0.0,warmup
44208896.0,50.0,0.0,pending
44276347.0,0.0,0.0,investing
41894258.0,1646.06,1611.75,investing
39593368.0,11257.53,21035.41,pending
40763734.0,199.58,240.3,investing
39417309.0,10112.07,0.0,investing
45785050.0,0.0,0.0,warmup
42042807.0,1.44,736.26,investing
42032949.0,5727.51,1670.01,pending
41771875.0,0.0,0.0,eligible
46205265.0,10631.66,12927.39,investing
42379031.0,0.0,0.0,eligible
42815736.0,0.0,0.0,eligible
40705255.0,0.0,0.0,eligible
40817432.0,0.0,0.0,eligible
44462680.0,0.0,0.0,eligible
44715335.0,1121.58,764.32,pending
44152808.0,0.0,0.0,pending
41533505.0,0.0,0.0,eligible
43161856.0,92.35,465.0,pending
38259534.0,0.0,0.0,eligible
41125809.0,23133.88,53979.74,investing
40160351.0,0.0,,eligible
41085098.0,5905.0,1900.0,pending
41894611.0,0.0,0.0,eligible
43185888.0,0.0,0.0,eligible
43688087.0,0.0,0.0,eligible
42539431.0,0.0,0.0,warmup
42666699.0,0.0,396.47,investing
41575301.0,0.0,0.0,warmup
47113684.0,5881.58,2874.14,warmup
42684830.0,101773.95,100628.02,investing
41228824.0,5970.18,6120.18,warmup
44237189.0,563.82,2880.84,pending
43958818.0,420.0,0.0,pending
42067540.0,6338.46,8795.38,investing
40903290.0,739.78,659.59,disabled
44840506.0,5221.45,6964.15,warmup
42951514.0,0.0,0.0,eligible
41883946.0,0.0,0.0,pending
42315746.0,850.0,3000.0,eligible
46557868.0,2127.78,3225.78,warmup
45498616.0,0.0,0.0,eligible
44761794.0,0.0,0.0,pending
41723059.0,1295.0,0.0,investing
41644466.0,0.0,0.0,eligible
42921421.0,0.0,0.0,eligible
40353638.0,0.0,0.0,warmup
43252817.0,0.0,0.0,eligible
42693990.0,51482.24,20738.66,investing
42238759.0,0.0,1700.0,pending
42273911.0,47026.15,46853.89,investing
41707466.0,0.0,0.0,eligible
41657099.0,0.0,0.0,eligible
44090170.0,0.0,0.0,eligible
41176870.0,0.0,0.0,eligible
45015314.0,0.0,0.0,eligible
43875022.0,2176.88,4575.41,investing
44707506.0,0.0,0.0,eligible
42296819.0,0.0,0.0,warmup
47179751.0,1131.76,2427.49,investing
41151086.0,0.0,0.0,warmup
39882645.0,0.0,0.0,eligible
40757681.0,0.0,40.0,eligible
41633191.0,0.0,0.0,eligible
42443215.0,75.0,483.51,warmup
43596827.0,0.0,0.0,eligible
48155092.0,744.0,1214.0,eligible
42195010.0,0.0,0.0,eligible
41312947.0,0.0,0.0,eligible
45110098.0,9304.22,4638.8,pending
42848396.0,0.0,0.0,eligible
41674940.0,30.01,30.01,warmup
45493273.0,1577.39,683.22,investing
41093249.0,23565.71,1796.92,warmup
45685878.0,0.0,1000.0,eligible
42591899.0,0.0,0.0,eligible
42799015.0,0.0,0.0,pending
44011451.0,0.0,0.0,eligible
45938222.0,0.0,53000.0,warmup
42164605.0,0.0,0.0,eligible
42826126.0,32209.26,31988.52,investing
44253878.0,0.0,0.0,eligible
44285564.0,40.19,1852.1,investing
44526545.0,0.0,0.0,eligible
43447880.0,0.0,0.0,eligible
44282230.0,7.11,1503.23,investing
44166072.0,0.0,0.0,eligible
43628064.0,699.59,2412.59,warmup
45159483.0,0.0,0.0,eligible
40482608.0,0.0,0.0,eligible
43906747.0,0.0,0.0,warmup
41496705.0,0.0,0.0,eligible
42590217.0,0.0,0.0,eligible
43500899.0,0.0,0.0,eligible
44416514.0,0.0,0.0,warmup
42950372.0,0.0,0.0,eligible
41290960.0,2785.14,6904.0,warmup
42420094.0,129367.38,35166.98,investing
46538076.0,1239.29,384.52,pending
44985832.0,23630.25,0.0,warmup
41738422.0,0.0,0.0,eligible
44546967.0,9.31,8.95,investing
44129320.0,3800.68,3156.46,warmup
42025609.0,1500.0,0.0,warmup
44108424.0,250.0,250.0,pending
42493501.0,24437.94,20777.19,investing
41691167.0,0.0,0.0,eligible
44480540.0,502.78,0.0,investing
43573179.0,0.0,0.0,eligible
44005511.0,0.0,0.0,pending
42764107.0,16651.6,22276.02,investing
43674720.0,0.0,0.0,eligible
42213895.0,0.0,0.0,eligible
42806559.0,0.0,0.0,eligible
44289817.0,0.0,0.0,warmup
45320159.0,0.0,0.0,eligible
41835578.0,0.0,0.0,warmup
42951371.0,0.0,0.0,eligible
44304699.0,8000.0,0.0,investing
40486975.0,0.0,0.0,warmup
46158275.0,0.0,0.0,warmup
43750981.0,11348.39,16359.97,warmup
43197193.0,22812.33,2002.52,investing
42132678.0,476.04,736.22,investing
42337539.0,0.0,0.0,warmup
44574687.0,512.0,1533.67,investing
42247696.0,0.0,0.0,pending
43738048.0,71999.45,58914.71,investing
44822045.0,0.0,0.0,warmup
42131633.0,0.0,0.0,eligible
43198012.0,0.0,0.0,eligible
43956324.0,0.22,0.22,warmup
44204768.0,0.0,0.0,warmup
44441287.0,0.0,0.0,warmup
44333555.0,0.0,0.0,eligible
44873409.0,0.0,0.0,eligible
48117372.0,0.0,0.0,warmup
45079031.0,0.0,0.0,eligible
43045655.0,6600.0,275.0,pending
44594124.0,0.0,0.0,eligible
42358092.0,0.0,0.0,warmup
44849900.0,0.0,0.0,pending
44447113.0,1851.22,1851.22,warmup
44145963.0,0.0,0.0,eligible
41897978.0,0.0,0.0,warmup
42916904.0,0.0,0.0,eligible
44614122.0,225276.19,143400.79,investing
43194756.0,0.0,0.0,eligible
45849966.0,0.0,0.0,eligible
42516799.0,0.0,0.0,warmup
40811249.0,0.0,0.0,eligible
43284168.0,0.0,0.0,eligible
44759463.0,171.25,141.25,pending
42627710.0,0.98,0.98,eligible
44823532.0,3070.0,3070.0,warmup
42215698.0,0.0,0.0,warmup
43412270.0,0.0,0.0,eligible
44636834.0,290.0,2450.0,pending
42763563.0,0.0,0.0,eligible
44278826.0,0.0,0.0,eligible
41733176.0,0.0,0.0,eligible
40520326.0,0.0,0.0,eligible
43239110.0,0.0,0.0,eligible
44314383.0,7570.73,9586.09,pending
44502596.0,0.0,0.0,pending
44453329.0,2210.78,432.63,warmup
44844541.0,713.48,503.14,investing
45799977.0,0.0,0.0,eligible
41087136.0,453.58,402.07,warmup
43262486.0,0.0,0.0,eligible
40689637.0,0.0,0.0,eligible
45577467.0,0.0,0.0,eligible
43838589.0,0.0,0.0,eligible
41867688.0,13180.88,33850.56,eligible
43985419.0,0.0,0.0,eligible
44589257.0,0.0,0.0,warmup
45789792.0,1824.0,146.0,pending
43660743.0,7783.68,6636.41,warmup
42273104.0,53500.0,44637.97,warmup
40594396.0,0.0,0.0,eligible
42976001.0,0.0,0.0,eligible
40858991.0,6848.86,2764.5,investing
46731963.0,0.0,0.0,warmup
43484292.0,0.0,0.0,warmup
42494365.0,4027.84,3376.86,pending
43267057.0,0.0,0.0,eligible
45965927.0,0.0,0.0,eligible
43635915.0,0.0,0.0,eligible
44136069.0,0.0,0.0,eligible
43056006.0,0.0,0.0,warmup
46589039.0,0.0,0.0,eligible
43328478.0,14588.25,15418.62,pending
47687958.0,0.0,0.0,eligible
41398068.0,16.88,94.88,warmup
46594594.0,0.0,0.0,pending
49122925.0,0.0,0.0,eligible
42779076.0,0.0,0.0,eligible
46573703.0,0.0,0.0,warmup
44085151.0,0.0,0.0,warmup
44201822.0,0.0,0.0,warmup
44041365.0,410.0,3480.0,eligible
49785398.0,0.0,0.0,eligible
42633920.0,0.0,0.0,eligible
42507600.0,78.62,29.42,investing
44313337.0,0.0,0.0,eligible
45090125.0,0.0,0.0,warmup
45015432.0,0.0,0.0,eligible
43400703.0,0.0,0.0,eligible
41949797.0,99.5,0.0,eligible
39906071.0,0.0,0.0,eligible
45391976.0,1224.12,483.96,investing
46606846.0,0.0,0.0,eligible
45867732.0,0.0,0.0,eligible
42799932.0,0.0,0.0,eligible
42297503.0,2010.38,5005.53,investing
42946237.0,0.0,0.0,eligible
46210713.0,7944.41,2310.59,non_eligible
41363915.0,6347.18,16920.2,investing
44442661.0,0.0,0.0,eligible
45470737.0,13378.41,12154.17,investing
45708839.0,741.69,5069.46,investing
41023437.0,0.0,0.0,eligible
41335334.0,0.0,0.0,investing
43011496.0,0.0,0.0,eligible
44542232.0,0.32,9.21,investing
44821693.0,30484.67,170.0,investing
43686805.0,0.0,0.0,warmup
43267600.0,2700.0,2000.0,eligible
44928521.0,2806.1,2692.62,investing
43712135.0,0.0,0.0,eligible
44280914.0,0.0,0.0,warmup
44156881.0,0.0,0.0,eligible
45027934.0,8689.56,17234.73,investing
42602947.0,22719.65,13135.44,investing
42920457.0,0.0,0.0,eligible
42158161.0,0.0,0.0,pending
48260866.0,10.84,1466.82,investing
43939776.0,0.0,0.0,eligible
46260438.0,0.0,0.0,eligible
44589083.0,0.0,0.0,pending
43574766.0,0.0,0.0,investing
47450400.0,1022.75,0.0,investing
45144862.0,0.0,0.04,investing
45814948.0,0.0,0.0,eligible
40136522.0,2118.86,3020.25,warmup
41791233.0,0.0,0.0,eligible
44521693.0,12112.77,10428.18,warmup
42898485.0,3488.75,6.96,investing
46307153.0,7.75,2456.38,investing
43378031.0,0.0,0.0,warmup
46481639.0,0.0,0.0,warmup
42282350.0,0.0,0.0,warmup
43562029.0,1290.0,1980.0,eligible
45349340.0,0.0,0.0,eligible
46159541.0,0.0,0.0,warmup
42975676.0,0.0,0.0,pending
42566946.0,0.0,0.0,pending
45798370.0,0.0,0.0,warmup
42756065.0,32530.13,31254.07,investing
44245598.0,3745.38,7730.33,investing
43333275.0,0.0,0.0,warmup
44933433.0,0.0,0.0,eligible
42414981.0,1091.15,1091.15,eligible
43612667.0,0.0,0.0,warmup
42303321.0,2.5,2.5,eligible
43525489.0,0.0,0.0,warmup
45864789.0,37.84,1129.19,warmup
43967613.0,20627.07,20551.51,disabled
45864624.0,0.0,0.0,non_eligible
45170004.0,0.0,0.0,pending
43510538.0,7655.21,14158.23,warmup
43560782.0,80.1,0.0,pending
45593979.0,0.0,0.0,eligible
45021388.0,4054.36,3665.11,eligible
44644128.0,0.0,0.0,eligible
47596145.0,652.0,652.0,eligible
45412323.0,0.0,0.0,eligible
43299573.0,0.01,0.0,eligible
44802837.0,14964.26,10739.29,investing
43565059.0,0.0,0.0,warmup
47276727.0,25085.53,2435.06,investing
42602524.0,0.0,0.0,eligible
43652272.0,0.0,0.0,warmup
44859226.0,0.0,0.0,eligible
44475368.0,0.0,0.0,warmup
44241716.0,0.0,0.0,eligible
44056122.0,0.0,0.0,eligible
45235821.0,50.0,50.0,warmup
44618791.0,0.0,0.0,eligible
40879654.0,0.0,0.0,warmup
44903708.0,485.47,1744.84,investing
46450014.0,0.0,0.0,eligible
44031722.0,251.0,0.0,eligible
42699026.0,2129.3,2998.8,eligible
43015856.0,0.0,0.0,eligible
45277721.0,400.0,0.0,eligible
42616491.0,4141.99,3247.73,warmup
50011207.0,0.0,0.0,eligible
41931971.0,0.0,0.0,eligible
45160941.0,0.0,0.0,warmup
48776903.0,38194.15,38031.33,investing
41738372.0,70.0,170.0,pending
45349174.0,261.0,261.0,eligible
44110655.0,793.0,0.0,warmup
46681741.0,650.0,0.0,warmup
43283380.0,0.0,0.0,investing
44481624.0,1159.74,210.78,pending
47169731.0,0.0,0.0,eligible
43433160.0,2669.34,,warmup
48142566.0,0.0,0.0,eligible
42235176.0,6128.7,3816.39,investing
41835336.0,0.0,0.0,warmup
45860468.0,0.0,0.0,pending
47277623.0,0.0,0.0,eligible
42019522.0,0.0,0.0,eligible
43022575.0,0.0,0.0,eligible
45143527.0,0.0,0.0,warmup
43279388.0,1187.9,0.0,investing
45044468.0,12126.86,12126.86,investing
43671660.0,0.0,0.0,warmup
43467434.0,0.0,0.0,eligible
42198064.0,0.0,0.0,warmup
49586626.0,0.0,0.0,eligible
46087323.0,0.0,0.0,pending
43314635.0,284.92,272.88,warmup
47297031.0,0.0,0.0,eligible
43349626.0,1824.71,5473.71,warmup
42220305.0,0.0,0.0,eligible
43033143.0,0.0,0.0,eligible
46309955.0,0.0,0.0,eligible
44472126.0,0.0,0.0,pending
44979381.0,0.0,0.0,eligible
43395919.0,0.0,0.0,eligible
48892595.0,0.0,0.0,warmup
45152591.0,0.0,0.0,eligible
42079795.0,672.33,1606.33,investing
44130943.0,0.0,0.0,eligible
43645280.0,156.88,156.88,eligible
44360743.0,2601.58,3906.93,warmup
47709373.0,0.0,0.0,pending
44088809.0,0.0,0.0,eligible
47054401.0,0.0,0.0,warmup
45748774.0,0.0,0.0,warmup
45693990.0,0.0,0.0,eligible
42470589.0,632.0,2295.58,warmup
45718530.0,0.0,0.0,eligible
43700437.0,644.0,744.0,warmup
44184095.0,1011.14,0.43,investing
46716573.0,0.0,0.0,eligible
45714193.0,0.0,0.0,eligible
44559319.0,0.0,0.0,warmup
43306822.0,270.46,0.0,warmup
45045286.0,0.0,0.0,eligible
43889870.0,1510.5,867.91,pending
44801441.0,297.93,297.93,eligible
47018122.0,0.0,0.0,warmup
47809119.0,0.0,0.0,warmup
46414226.0,4188.75,9482.57,investing
43786635.0,0.0,0.0,eligible
45115817.0,0.0,0.0,eligible
47196785.0,4052.25,3502.25,eligible
44632725.0,0.0,0.0,eligible
43315956.0,0.0,0.0,eligible
46094767.0,0.0,2000.0,eligible
46022354.0,20.0,20.0,warmup
44486768.0,0.0,0.0,eligible
42544375.0,0.0,0.0,eligible
46284011.0,0.0,0.0,eligible
43583015.0,0.0,0.0,eligible
45872029.0,16078.23,15849.09,investing
40950983.0,0.0,890.0,warmup
46929534.0,0.0,0.0,eligible
45800520.0,0.0,0.0,warmup
47961239.0,0.0,0.0,eligible
43717747.0,0.0,0.0,eligible
46812634.0,330.43,0.0,investing
46909412.0,653.9,6680.0,eligible
46539072.0,33072.36,10165.22,eligible
43967760.0,171.25,1161.64,investing
45874719.0,0.0,,eligible
45963112.0,0.0,0.0,eligible
49122494.0,18769.09,8086.94,warmup
43250804.0,0.0,0.0,pending
43548549.0,891.05,0.0,investing
46668232.0,0.0,0.0,investing
44034553.0,0.0,0.0,eligible
45501460.0,791.24,1992.01,eligible
46724959.0,11810.34,76575.92,warmup
44114937.0,0.52,2074.71,pending
